Track ID,Track Name,Artist Name,Album,Release Date,Popularity,Genre
2b7G4rsGsSrlu4qum2InXV,Doki Doki ☆ Morning,BABYMETAL,10 BABYMETAL YEARS,2021-04-23,33,j-idol
2fOHzYoJPPnuyxsdYBOf8H,Through Your Optic,UNDEAD CORPORATION,O.D.,2012,36,j-idol
1XSqBBipf4iToIvK1l5aG7,Brand New Day - METAL GALAXY WORLD TOUR IN JAPAN EXTRA SHOW,BABYMETAL,Brand New Day - METAL GALAXY WORLD TOUR IN JAPAN EXTRA SHOW,2020-09-02,35,j-idol
2p5YDGZegSA90zYPiwU4v3,PROJECTION,PassCode,CLARITY,2019-04-01,38,j-idol
4AOUNHPHTRqViypBP3lss9,Screaming,BAND-MAIKO,BAND-MAIKO,2019-04-03,35,j-idol
2Q0OEL83plWR3hej9obTcW,Be OK,BAND-MAID,MAID IN JAPAN,2014-01-08,36,j-idol
3LVzggcoC7LOAri8ec2ItX,Electricity,Blood Stain Child,Epsilon,2011-06-30,37,j-idol
7MeKdSL8O5Dnk6T2mhKbQF,period,Girugamesh,period,2016-07-11,35,j-idol
1cVsRfHoJA5AwQ7N9T742c,TOKYO GIRL - Remastered,Perfume,Future Pop,2018-08-15,37,j-idol
720fHdd3JpPoRRR3o0kOrc,Gimme Chocolate!!,BABYMETAL,10 BABYMETAL YEARS,2021-04-23,33,j-idol
5oeAgiSdyha3nGV9vC1m1P,Anemia,a crowd of rebellion,Ill,2018-07-11,35,j-idol
0zIgHDtCRMxx4BlEkxkNph,ハレ晴レユカイ,Aya Hirano,涼宮ハルヒの記憶,2009-08-05,44,j-idol
6Dy3E31O7zPYGR16v0ujVq,hide-and-seek,BAND-MAID,glory,2019-01-16,34,j-idol
3Im6VlOuFiCFTeL69i5u6v,Break Down,Girugamesh,MUSIC,2008-11-05,39,j-idol
5bAwh6wrfvSRJkfiJHRgPc,OBLIVION,lynch.,GALLOWS,2014-04-09,37,j-idol
3vzKGHG8L0avvtkUzFSp6w,Wonderland,BAND-MAID,CONQUEROR,2019-12-11,35,j-idol
3gKEYZOMwxzPjo4oNSWYCm,Darling,Kana Nishino,Love Collection 2 Mint,2014,37,j-idol
2JWONpgq6EQHDc2rWxECyo,Before Yesterday,BAND-MAID,Brand New MAID,2016,35,j-idol
2Kuc60CFBMju0j9pMjuJHE,Forever,「Story of Hope」,Alethea,2016-01-06,36,j-idol
2DLrgv7HhJanCuD8L9uJLR,Zenzenzense - movie ver.,RADWIMPS,Your Name.,2016-08-24,67,j-pop
7LVsLHXVLscS5xY7q50TLT,Koko de Iki wo Shite,eill,Koko de Iki wo Shite,2021-04-09,65,j-pop
5xE7sFTlv2yrG9mmhDSpdq,Come and Talk to Me - Remix,Jodeci,R&B Hits,2005-10-04,59,j-pop
7CS9hRKJNmBGWUowSjhedb,Light Year (feat. Lennon Stella),Adam Melchor,Light Year (feat. Lennon Stella),2021-04-28,60,j-pop
5KAI6nfg3wQRmtwJ0PPaEW,KISS OF DEATH(Produced by HYDE),Mika Nakashima,雪の華15周年記念ベスト盤 BIBLE,2019-01-30,63,j-pop
0owmJNkGcGNq4hb6qt3ufd,She Wants Me (To Be Loved),The Happy Fits,What Could Be Better,2020-08-28,60,j-pop
7CO9j3NbotOqtajfvM1ilQ,Show Me The Magic,Jamie Cullum,Show Me The Magic,2016-11-11,63,j-pop
1sM0yZDxUhPQhkDh2CLd6l,Travelin' Man - Remastered,Ricky Nelson,Rick Is 21,1961-01-01,61,j-pop
6PViGgcsQhLPSkMxgoRWLl,Anniversary,Tony! Toni! Toné!,Tony! Toni! Tone'! Greatest Hits,1997-01-01,58,j-pop
0JHwHqPlca9zCnGnQenAEW,Candy Rain - Heavy D & TrakMasterz Mix,Soul For Real,Candy Rain (Remixes),1994-01-01,57,j-pop
7oV1mzPC3YZ8IGsReVZC0H,Romance,YOASOBI,Romance,2021-09-15,64,j-pop
0VcVy0kpfwyd5rMS5URyVD,Joyride,Adam Melchor,Joyride,2019-07-18,59,j-pop
3tGXnGvZpT4fzua650wrRh,Merry-Go-Round,MAN WITH A MISSION,Merry-Go-Round,2021-07-17,64,j-pop
0tTpd1d2g23CdJ0iCjAO9A,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,Noël au coin du feu,2021-12-20,0,j-pop
7zVSwtRWWgg1107hfhQ4iS,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,Chilled Christmas 2021,2021-12-15,2,j-pop
1Hfj9WYVcU0Z9Xr86nEXPz,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,Dîner de Noël,2021-12-21,0,j-pop
7AxAEVGDgl1ARXHp55omzX,Christmas Calling (Jolly Jones),Norah Jones,Dîner de Noël,2021-12-21,0,j-pop
2sfrgR5rFHxiixHSBg4oza,Turn Me On,Norah Jones,Valentines Day 2022,2021-12-09,2,j-pop
5IPi1Ua6qJLru6Kts6RWii,Christmas Calling (Jolly Jones),Norah Jones,Noël au coin du feu,2021-12-20,1,j-pop
6tBqDQ6kKFEhplrj8ysxv5,Cold Cold Heart,Norah Jones,Winter Acoustic 2022,2021-12-13,1,j-pop
2tYUfFhqMXu6tCRs8gwNvE,Christmas Calling (Jolly Jones),Norah Jones,Réveillon de Noël,2021-12-21,0,j-pop
4IkjmtQZFn6aJQHYGToFlq,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,God Jul & Gott Nytt År,2021-12-08,1,j-pop
5WYTSyhKonzQZ3hu14LNr6,もしも命が描けたら,YOASOBI,THE BOOK 2,2021-12-01,64,j-pop
5CdJveJgiGXoGwDFqF6afp,Freak Me,Silk,Lose Control,1992,60,j-pop
67ZorjDM25q7bETfLbHdfS,You're the One,SWV,New Beginning,1996-04-23,60,j-pop
4rfcYp6k3NG7eYUF8wG40U,三原色,PELICAN FANCLUB,三原色,2019-10-04,59,j-rock
2Ou1Hyvr08mr0pZauPvv6j,Two Step,Dave Matthews Band,Crash,1996-04-30,52,j-rock
7ejAeKSETTe2vQCiS4Ad9e,Past My Prime,Greensky Bluegrass,"Shouted, Written Down & Quoted",2016-09-23,52,j-rock
6d1IYeSfyqOTW61rPgocGD,Miss You Like Crazy,Natalie Cole,Good To Be Back,1989,67,j-rock
3Az8go9U06odZrgjboL8eV,Sounds of Summer (with Slightly Stoopid),The Movement,Sounds Of Summer (with Slightly Stoopid),2021-06-25,56,j-rock
2A4wfplwsIXUUD3UVirWDd,KARATE,BABYMETAL,METAL RESISTANCE,2016-04-01,56,j-rock
1tJ2IxYebzo8BH1DfugyL3,Jingle Bell Rock,The Platters,Christmas With The Platters,1963,59,j-rock
4qz8PpznLcX5AtoUusIiAh,A Girl Like You,The Smithereens,Smithereens 11,1989-10-18,54,j-rock
1hkC9kHG980jEfkTmQYB7t,Sing About It,The Wood Brothers,The Muse,2013,56,j-rock
3nUrhP3KuK4R1qdxRk2Kgo,Stupid Cupid,Connie Francis,Gold,2005-06-14,54,j-rock
2sFBiCSUNc3ptKrCR8JABx,ブラッドサーキュレーター,ASIAN KUNG-FU GENERATION,BEST HIT AKG 2 (2012-2018),2018-03-28,59,j-rock
6XsJTpZwPKMcG8QK8k14Z6,アフターダーク,ASIAN KUNG-FU GENERATION,ワールド ワールド ワールド,2008,58,j-rock
6euwgOanJOzsBeZUDTbx29,found & lost,Survive Said The Prophet,s p a c e [ s ],2018-09-26,60,j-rock
0r2PAeROizyyoFMpu0fvwI,Prayer X,King Gnu,Sympa,2019-01-16,65,j-rock
1ZGmDs16vtSI0nlxDFljFK,PHOENIX,BURNOUT SYNDROMES,BURNOUT SYNDROMEZ,2020-03-24,63,j-rock
0qniD6tjpPcGN9imRrBWLg,RISE,MADKID,CIRCUS,2019-04-24,60,j-rock
5YzzWlWfAVNvtduNDHKhHc,Touch of Grey,Grateful Dead,The Very Best of the Grateful Dead,2003-09-16,52,j-rock
2BLkpiR7oE09eY8DHUk6Bx,The Mountains Win Again,Blues Traveler,Four,1994-01-01,52,j-rock
4Y6pdMS2PwGshq1MYcJ9fC,I Will Follow You,Ricky Nelson,For Your Sweet Love,1963-01-01,60,j-rock
5JQuP833AF3KdWlES7yopX,When It Rains It Poors,Twiddle,Somewhere On the Mountain,2011-10-15,51,j-rock
646NxfLugCOxvB8V2bpHu2,Find Yourself,Lukas Nelson and Promise of the Real,Sampler,2014-11-17,54,j-rock
43hAWgANUMvybp1zDBMrRf,PA PA YA!!,BABYMETAL,METAL GALAXY,2019-10-11,57,j-rock
2HEM4wcGP2nFT1Z2i6jtvo,BxMxC,BABYMETAL,BxMxC,2020-10-09,60,j-rock
0tvPnYDLySJL9g7OHNJeyb,アカシア,BUMP OF CHICKEN,アカシア,2020-09-30,58,j-rock
623FuReM7vYHHD1ktY08j5,Anyhow,Tedeschi Trucks Band,Let Me Get By (Deluxe Edition),2016-01-01,53,j-rock
5p13c3s2Nox5Ur2skgwduH,Sleigh Ride,Jamie Cullum,The Pianoman at Christmas (The Complete Edition),2021-11-19,57,jazz
1wnbi9NzQPBCobZ6OYCpqH,I Fall In Love Too Easily,Bill Evans Trio,Moon Beams [Original Jazz Classics Remasters],1962,61,jazz
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,Mecca And The Soul Brother,1992-05-26,64,jazz
20fwArabF642B2UiI6YlYp,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,Karácsonyi Vacsora 2021,2021-12-07,2,jazz
6byKBTLecdfRbVs93rb9Ul,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,God Jul & Gott Nytt År,2021-12-08,1,jazz
3DQFbtGXEnr4uWIh04ljQr,Let It Snow,Greydon Park Band,Jingle Bell Rock,2020-09-29,60,jazz
6MpmfCUaLKb4MsrbmTwRx0,Ole Santa,Dinah Washington,The Complete Dinah Washington On Mercury Vol. 6 (1958-1960),1989-01-01,65,jazz
05prboiM4bmlXfvsvghvI1,Once I Had A Secret Love,CMC 3,Dear Old Stockholm,2020-10-02,63,jazz
4rmCI9VWrwrJTJ8XQ80BMN,My Little Brown Book,Duke Ellington,Duke Ellington & John Coltrane,1963-02,64,jazz
3krgfOQI9Szq8cF0Umm1O1,Something's Gotta Give,Sammy Davis Jr.,The Decca Years,1990-01-01,64,jazz
7yED4n2U8RR5LKZVmisiev,The Way You Look Tonight,Tony Bennett,"Rarities, Outtakes & Other Delights, Vol. 2",2012-11-17,66,jazz
08dQ920WdoLvM1iItUuflQ,What Child Is This?,Oscar Peterson,An Oscar Peterson Christmas,1995-01-01,61,jazz
1zZGu0CZd3Sifl2GNECXWG,"Baby, It's Cold Outside",Jimmy Smith,Christmas Cookin',1992-01-01,60,jazz
5LxIJ2qROB08gCoFErmypW,Santa Claus Is Coming To Town,Patti Page,Christmas With Patti Page,1955-09-01,67,jazz
4vLYewWIvqHfKtJDk8c8tq,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,Kind Of Blue (Legacy Edition),1959-08-17,64,jazz
5uIylVaLyLDOe3YQTo9Arc,We Three Kings (Jazz Version),Ennio Máno,A Jazzy Little Christmas,2020-11-13,59,jazz
3ziJFd6JeioC8Xfct0UXpJ,Moonlight Serenade,Glenn Miller,Ultimate Big Band Collection: Glenn Miller,1939,56,jazz
4AHihkbxRhNCsOnJdy8NBC,Angels from the Realms of Glory,Trois Amis,Angels from the Realms of Glory,2020-09-29,60,jazz
37DyuqC8sgnnfmqxA5I1Fq,Santa Claus Got Stuck (In My Chimney),Ella Fitzgerald,The Complete Decca Singles Vol. 4: 1950-1955,2017-04-14,61,jazz
3wAIcORchxdSkWv6v5AkaU,Over The Rainbow,Judy Garland,Greatest Performances Original Recordings,1954-01-01,66,jazz
7J0cerYwEoX1inloapkWBz,The Christmas Waltz,Leslie Odom Jr.,Simply Christmas (Deluxe Edition),2017-10-27,62,jazz
3MYUHaITeEQh3WjMkHr67z,Hey Now - When I Give You All My Lovin',Romare,"Love Songs, Pt. 1",2013-03-25,66,jazz
3QuTLjEgI5v5gL7VxoE05e,Aftermath,Caravan Palace,<|º_º|>,2015-10-16,57,jazz
7924NRevY7KfgupyhT6Xky,Juicy,GRiZ,Bangers[6].Zip,2020-10-16,59,jazz
1xlyVmdCo5lMRIzuMlAUF7,I'm Glad There Is You,Julie London,Julie Is Her Name,1955-12-01,65,jazz
2YVzshKzFglQLBXPYNpGI8,HULA HOOP,LOONA,HULA HOOP / StarSeed ~カクセイ~,2021-09-14,66,k-pop
3UfU8FzgIuZTxAjAkiub9U,To Be Honest,KAI,Peaches - The 2nd Mini Album,2021-11-30,67,k-pop
53Abp3QVXDA9z1VmJsOBXm,CANDY,TWICE,Formula of Love: O+T=<3,2021-11-12,67,k-pop
64EDGnUytmCV7TfOo67810,90's Love,NCT U,NCT RESONANCE Pt. 2 - The 2nd Album,2020-11-23,58,k-pop
0GLeMtCBYkh98BqwO5BN7b,Any Other Way,Eric Nam,Any Other Way,2021-11-12,65,k-pop
3TOfcOKNuu6ZPZXJie5msH,Canceled,Bryson Tiller,Canceled,2018-09-11,64,k-pop
5PtEpuVX03k9bOUwilL5EO,Punching In A Dream,The Naked And Famous,"Passive Me, Aggressive You",2010,66,k-pop
2gq9iG0maBxkuZI7yfGJuv,Overtime,Bryson Tiller,T R A P S O U L,2015-10-02,62,k-pop
6mS8cd33jFrighnLc0obxQ,Ghosting,TOMORROW X TOGETHER,minisode1 : Blue Hour,2020-10-26,66,k-pop
70sKIAQgaVN2zWEEyOpyMZ,All Night (BTS World Original Soundtrack) [Pt. 3],BTS,All Night (BTS World Original Soundtrack) [Pt. 3],2019-06-21,65,k-pop
6yGQ86UppYULzTCxAWgwVN,Why Not?,LOONA,[12:00],2020-10-19,61,k-pop
2QqHAiFdDZKFJkr1xCV9dG,MIDDLE OF THE NIGHT,Monsta X,ALL ABOUT LUV,2020-02-13,66,k-pop
02K01fxmK5qQrwWSHGbb9d,KISS ME,DPR LIVE,IS ANYBODY OUT THERE?,2020-03-03,64,k-pop
5LXdAueF0raRI8ZF3ywdWM,MAD,2KBABY,MAD,2020-09-18,61,k-pop
3sheUbqssFt6H7JGWfZFK5,Lost At Sea (Illa Illa 2),B.I,Lost At Sea (Illa Illa 2),2021-10-01,66,k-pop
4w9dTbEcJx8uBTxGvUYC0h,Self Righteous,Bryson Tiller,T R A P S O U L (Deluxe),2020-09-25,62,k-pop
5RqwjQWDwxQ3HTkOfXTrS6,Dive with you (feat. eaJ),Seori,Dive with you (feat. eaJ),2021-08-22,67,k-pop
1Gj06DJZBCKKvwurPprOZc,cold december interlude,Bryson Tiller,A Different Christmas,2021-11-19,62,k-pop
1LV5cAo02H8h5YlZNcjULM,Always Forever,Bryson Tiller,A N N I V E R S A R Y,2020-10-02,63,k-pop
0dqJjKKxuKD5Dt3QH2n4CG,Hands Down,The Greeting Committee,It’s Not All That Bad,2015-10-23,61,k-pop
6GwtJzM3yffZ4FJ39QuUcE,Anymore,JEON SOMI,XOXO,2021-10-29,64,k-pop
0zPbUxvYRlCGwruakkXPLI,BAD SAD AND MAD,BIBI,Life is a Bi…,2021-04-28,67,k-pop
1dN4Z7wZTQXLEl33RkMO3a,Text Me,DPR LIVE,Her,2017-12-07,63,k-pop
5TYy2SgTQUv6YGWHbryUV8,CACTUS,TWICE,Formula of Love: O+T=<3,2021-11-12,67,k-pop
6f4wghlwYWGLqGEIKc6HDQ,You Calling My Name,GOT7,Call My Name,2019-11-04,66,k-pop
5oGi3t0P5LJ4Opu87mlLUg,Go Play Outside,Blake Rules,Kids Trap,2017-04-05,29,kids
2Ij1EFKxfE5AzdjKUiaJXk,Happy Birthday,Goanna Gang,Songs For Kids (Volume 1),2002-01-01,38,kids
38fsUuEfKF1pWrIDprpPfJ,One Small Voice,Jack Hartmann,I've Got Music in Me,1995-01-01,32,kids
60kcJIrsehemBC5S2PTTG3,Getting Silly,Blake Rules,Kids Trap,2017-04-05,28,kids
2byWezj5MfEMifabJPz9ri,The Wheels of the Bus,Anuradha Javeri,Hoopla Kidz,2011-02-27,37,kids
2XBT0GTwCiTb1MWDxhIkyM,What I Do?,ZaZa,What I Do?,2019-08-28,32,kids
4AmUABAX9BbwU7IU6MjP3J,Havana,Mini Pop Kids,Mini Pop Kids 15,2017-11-24,35,kids
71cUr980kjnAuOfEPVzx2i,"Captain Hook (Is a Cranky Crook) - From ""Jake and the Never Land Pirates""/Soundtrack Version",The Never Land Pirate Band,Jake And The Never Land Pirates,2011-01-01,31,kids
2m7NtrQMIghZEUgsRVwjQV,The Coolest Person,Koo Koo Kanga Roo,Whoopty Whoop,2014-05-13,30,kids
7EdoGHVAogWXQHscIVAiDv,Clap It Out,GoNoodle,GoNoodle Presents Blazer Fresh (Vol. 1),2017-09-29,32,kids
0l2ofCLZJx81mTgKVw3Que,Slumber Party,That Girl Lay Lay,Recess Is Over,2020-08-28,29,kids
0byMmUPhzv1VDiXHNm7Z97,Cool Mom,Super Siah,Cool Mom,2020-12-18,29,kids
1GMaoUdy31yQluRBCkXW0a,Books of the New Testament,Wee Sing,Wee Sing Bible Songs,2011-03-25,31,kids
1YCx1cCujqHoJLos6V49Vo,Hokey Pokey,Ultimate Party Mixers,Ultimate Party Mix,2006-05-15,33,kids
6ZfHhdvi9zOxkShVzzzUJB,"Twinkle, Twinkle Little Star",Dora The Explorer,Dora The Explorer Party Favorites,2008-09-09,28,kids
42vbEUpcyzVP4vDDdBmQZo,Limbo Rock - Party Mix,Limbo Rock Kids Party,Limbo Rock Kids Party,2012-01-31,29,kids
1kFL0C3Dt4SCMl2SiUQn0X,The Llama Song - Live,GoNoodle,Best Of GoNoodle,2020-11-20,31,kids
62x9Iqj6XsNcq8HCZ7cB3t,Who Farted,Koo Koo Kanga Roo,Gross,2015-02-24,31,kids
1wuHNJE54l1va4gfwkTJfH,Woah It Feels So Good to Share with My Friends,Blake Rules,Kids Trap,2017-04-05,28,kids
4RAF64YURKKHb496MxwTAL,Circles,Mini Pop Kids,Mini Pop Kids 17,2019-11-15,31,kids
7rFAqNiF1RO28adEtixZAk,Travel Song Medley,Dora The Explorer,Dora The Explorer,2004-09-28,31,kids
1B45DvGMoFWdbAEUH2qliG,"""C"" IS FOR COOKIE",Little Apple Band,The Favorite Songs Of Sesame Street,2010-08-10,33,kids
42KOxa76f1En2OrJiS0cEF,The TrailRiders Shuffle,Big Mucci,The TrailRiders Shuffle,2019-09-13,28,kids
14Tco8rexorbaMzkTVfKOr,The Duck Song - Party Dance Mix,Rik Gaynor,Kids Bopper's Party,2013-02-06,35,kids
2Q3NTLkAu81vBJCUz7Aoyl,Jingle Bell Rock,Cooltime Kids,Kids Christmas Favorites,2011-10-11,32,kids
1s2592pqqAopsCxhAaS5fC,Culpables,KAROL G,Reguetón Atomic,2021-12-22,0,latin
1Pr8LpCNWruGvxp9phxwmd,Ego,J Balvin,JOSE (Deluxe Edition),2021-12-10,64,latin
1k1dKi7KYxKxiFeufqTzAp,F40 - Remix,J Balvin,JOSE (Deluxe Edition),2021-12-10,62,latin
49MtQUJnCfafqsGmqRObK6,Lo Sabe Dios,KAROL G,Las Mejores Baladas,2021-12-22,0,latin
591Jlv0BcckG5YwEH4yAY2,Tu Veneno,J Balvin,JOSE (Deluxe Edition),2021-12-10,53,latin
1Yc1mFmJrICDHQNzePG9wP,I Must Be High,South Park Mexican,Never Change,2001-11-06,67,latin
3O9BNmxmQ5M02TFGMWptJt,In Da Getto - Chris Lorenzo Remix,J Balvin,JOSE (Deluxe Edition),2021-12-10,47,latin
3gTGv0i2KyKXYLHnCp1dQu,Te Acuerdas De Mí,J Balvin,JOSE (Deluxe Edition),2021-12-10,50,latin
0oMzHGuxjumkW4S4LdClhZ,Una Nota,J Balvin,JOSE (Deluxe Edition),2021-12-10,51,latin
6BfLxiW0OEChUndQqMWt4N,Ma' G,J Balvin,JOSE (Deluxe Edition),2021-12-10,51,latin
5T13zsinzKC6VnYget4FNt,Vestido,J Balvin,JOSE (Deluxe Edition),2021-12-10,49,latin
7Gvk5wqmbKMCJF2fmyoqlL,La Venganza,J Balvin,JOSE (Deluxe Edition),2021-12-10,49,latin
0fd2aywBqNWdx3GLTI9Mmy,Billetes De 100,J Balvin,JOSE (Deluxe Edition),2021-12-10,48,latin
6Kr8Ywk2VumoRF3sPKIYlG,Bebé Que Bien Te Ves,J Balvin,JOSE (Deluxe Edition),2021-12-10,48,latin
3FNQHIpvh9VwqDA2Ae1XXf,Que Locura,J Balvin,JOSE (Deluxe Edition),2021-12-10,47,latin
6VJaQRzl1JJsEQrVZ4f2uL,Pa' Guayarte,J Balvin,JOSE (Deluxe Edition),2021-12-10,46,latin
5PFt4VVrIfaR5cTTuSoPPp,In Da Getto,J Balvin,JOSE (Deluxe Edition),2021-12-10,47,latin
6qLdMkpl3hJkcfLgnhTMOL,Si Te Atreves,J Balvin,JOSE (Deluxe Edition),2021-12-10,46,latin
4zlbgGFvKHMxpFjGRltbzS,Lo Que Dios Quiera,J Balvin,JOSE (Deluxe Edition),2021-12-10,46,latin
19XkJirYZlSIgGRVvgZ7lf,Fantasías,J Balvin,JOSE (Deluxe Edition),2021-12-10,46,latin
1bm1Ifg1ieJq0plVXRjhAg,Ganas De Verte,J Balvin,JOSE (Deluxe Edition),2021-12-10,45,latin
0X7MofoFR6oee416f4crFe,Suerte,J Balvin,JOSE (Deluxe Edition),2021-12-10,43,latin
4yqyNM5k2xcfa9fdFOsqgK,7 De Mayo,J Balvin,JOSE (Deluxe Edition),2021-12-10,43,latin
4W8IBslBpC1AwkpQ738WE3,Qué Más Pues?,J Balvin,JOSE (Deluxe Edition),2021-12-10,42,latin
0k4RcppaFqE0a43xxliMyv,In Da Getto - Henry Fong Remix,J Balvin,JOSE (Deluxe Edition),2021-12-10,42,latin
3v76WdhVnSo3AjKvG2BvxM,F40,J Balvin,JOSE (Deluxe Edition),2021-12-10,42,latino
1lV3QHHMAQt0Kc1ioZq2MP,Sexo Virtual,Rauw Alejandro,VICE VERSA,2021-12-10,50,latino
3rdAz1fbUfZxYgaCviYhRo,Todo De Ti,Rauw Alejandro,VICE VERSA,2021-12-10,49,latino
78QcVmzxS0wIwuC2rpAauI,2/Catorce,Rauw Alejandro,VICE VERSA,2021-12-10,48,latino
2nU1vaARHQ8FoaxFfe4ZN7,Nubes,Rauw Alejandro,VICE VERSA,2021-12-10,48,latino
1FlL8ycld6uVDDyhV7P5FA,Cúrame,Rauw Alejandro,VICE VERSA,2021-12-10,48,latino
7aWiJeMyxxPEyjwvZyauAF,Cosa Guapa,Rauw Alejandro,VICE VERSA,2021-12-10,48,latino
4Z8HZSApeddaRM2ovivUj4,La Old Skul,Rauw Alejandro,VICE VERSA,2021-12-10,47,latino
2CEf2gU5ZJamLXa3NrgAvA,Desenfocao',Rauw Alejandro,VICE VERSA,2021-12-10,47,latino
4b9rqLPiePJzzd5hW9I6f6,¿Y Eso?,Rauw Alejandro,VICE VERSA,2021-12-10,46,latino
6jPFaBQGvDFrcyf5kQAJ6G,Brazilera,Rauw Alejandro,VICE VERSA,2021-12-10,43,latino
3gQwRTXQIbxKJbojcq8wf9,Tengo un Pal,Rauw Alejandro,VICE VERSA,2021-12-10,44,latino
1EyH5BK5Cx5XzQyEDks0fT,Quiero Bailar,Ivy Queen,Diva Platinum Edition,2004-01-01,64,latino
0GyOQ7QbZdOw6x8PLaIX6B,"Agua - Music From ""Sponge On The Run"" Movie",Tainy,Baile De Niños Vol. 5,2021-12-14,0,latino
6BorFTBfun1xSyaFLjhvQ2,Adicto,Tainy,Capodanno 2021 Reggaeton Hits,2021-12-19,1,latino
5JPPiF0WUvi6hLTknkuaC7,"Agua - Music From ""Sponge On The Run"" Movie",Tainy,Capodanno 2021 Baila! Latin Hits,2021-12-19,0,latino
09IlPD0gF3t1NedxI63EEL,Dale Don Dale,Don Omar,Solteros Felices,2021-12-22,0,latino
5XKzZhsfcGTU8fanu7NOyz,Dutty Love,Don Omar,Musiquita Reguetonera,2021-12-22,0,latino
7bc4AuSQz3XQ9Af2ao7pLY,Virtual Diva,Don Omar,Solteros Felices,2021-12-22,0,latino
42LsYhkzh0mAgvgvtLaMic,Danza Kuduro,Don Omar,Capodanno 2021 Baila! Latin Hits,2021-12-19,1,latino
12ZiEWxl03obwm4JgGhEZX,Guaya Guaya,Don Omar,Las Que Más Sonaron Este 2021,2021-12-17,1,latino
59bCilsfu2YAFR7W0WNb1i,Dile,Don Omar,Solteros Felices,2021-12-22,0,latino
7y67v7hI2sS5Rym8T6J9X7,Dile,Don Omar,Musiquita Reguetonera,2021-12-22,0,latino
2pg7azLWZwS0BQSLs3dqV4,Danza Kuduro,Don Omar,Nouvel an à l'ancienne (Années 80-90-2000),2021-12-15,4,latino
6E9qfZI1cETP4r41whhMdR,Pobre Diabla,Don Omar,Solteros Felices,2021-12-22,0,latino
1J3twcdCruJqB86PgaVc8s,Naadan Vibe,Ribin Richard,Naadan Vibe,2020-06-11,50,malay
6fPYtE9uTtOBeg15ITkHas,如果的事 (feat. 許維芳),李佳歡,如果的事 (feat. 許維芳),2020-04-15,45,malay
4Z4DJqKGxLWnb31b6IxBDG,台北之旅,Namewee,亞洲通殺,2015-07-14,36,malay
26oVM3LGi1MrI2IH3UY07j,溫柔,Fish Leong,女也,2015-06-26,39,malay
1ZVmfj4SFdYF9EsvSXdERl,你要的愛(深夜版) - 電視劇「流星花園」插曲,Penny Tai,流星花園音樂專輯,2018-07-27,35,malay
2wA0sb2eWEVaKkhYoQj5PD,只因为你,Nicholas Teo,主打,2006-02-28,42,malay
5f6SnXCbbdgRMdJ5w5BlHH,Poor Heart,Yuna,Chapters (Deluxe),2016-05-20,31,malay
44PPBr9Erm49p5VxHKTnDx,Mountains,Yuna,Nocturnal (Deluxe Edition),2013-01-01,30,malay
5NgocjmpHofEFbC316AADM,Diantara Kalian,D’MASIV,Perubahan,2008-01-01,57,malay
6t7XOZk8Hv07QJOZVHekFv,Sathiyama,Mugen Rao,Sathiyama,2020-05-01,56,malay
1Vfhb9LNTcMCnyyOUe3p48,Jangan Khianati Aku,Azlan & The Typewriter,Jangan Khianati Aku,2019-10-25,55,malay
0qF4bFjjagE64gloPJu88F,One I Love,BATE,One I Love,2018-02-09,36,malay
738KYBL40NwQNWqBTSZmmu,Watch Me Glow,DOLLA,Watch Me Glow,2020-10-30,41,malay
3w4wtVmWqPDZQUEhaNom4i,等你等到我心痛,巫啟賢,等你等到我心痛,1993-08-01,40,malay
2s9IPQmb7tRcJdPO6LHjUf,Amazing,Yung Raja,Amazing,2020-08-24,35,malay
1l4N2PUriRhGKC97CUIiz7,鬼島,Namewee,亞洲通話,2020-04-10,40,malay
0Pn6Jcoqz778oIpoXSJBO2,五百,Namewee,亞洲通才,2021-08-02,40,malay
6Db9Y8f8qpd4uZDtkGLdFS,你是我的唯一,巫啟賢,太儍,1994-01-17,41,malay
4FRQWmFWX7ABRXHl4reyHn,Varlaam Varlaam Vaa,Roshan Jamrock,Bairavaa,2016-12-21,48,malay
2g4JgSr26VxzlpYuRQW9hQ,防空洞,Penny Tai,好佩妮,2004,42,malay
6YINoRUOzEFYOnGwOafdEI,Aaro Nenjil,Gowry Lekshmi,Godha (Original Motion Picture Soundtrack),2017,51,malay
49g6cf9UY7o5SlkO5dyJzU,Oru Iniya Manathu,Sujatha,Ilaiyaraaja - The Passion Of The Early Years,2020-09-30,49,malay
00bf0UTQ4U3SmEmtV7AY3h,刚好遇见你,Chen Li Juan,忘记你无能为力,2017-10-23,37,malay
3fkntxk3oziozW7hOozOe1,First Of The Gang,Zee Avi,Zee Avi,2009-01-01,33,malay
21qyIphm5Q7zOAL5bol8Zy,擊敗人,Namewee,亞洲通吃,2017-12-30,41,malay
