index,user_id,user_location,user_bio,hashtag,tokens,Segmented#
1144,880938691.0,"Los Angeles, CA","Creative professional with a passion for copy, design, illustration, print, paper, pixels, punk, politics, and photography. Organizer @WVPple",[],creative professional passion copy design illustration print paper pixels punk politics photography organizer,
1145,2283254850.0,"Mesa, Arizona.",Gs momma 💓,[],momma,
1146,472058648.0,"Ithaca, NY",Your Party and Event Specialist!! Specalizing in Weddings and Karaoke. Serving CNY for over 20 years.,[],party event specialist specalizing weddings karaoke serve cny years,
1147,123213902.0,"Upper East Side, Manhattan","𝕱𝖆𝖘𝖍𝖎𝖔𝖓 𝕮𝖚𝖗𝖆𝖙𝖔𝖗•𝕮𝖗𝖊𝖆𝖙𝖎𝖛𝖊 𝕯𝖎𝖗𝖊𝖈𝖙𝖔𝖗 🐶𝕸𝖆𝖒𝖎 @dantaydrake & 🐓Carol, Didi & Fire — @daliadrake",[],𝕱𝖆𝖘𝖍𝖎𝖔𝖓 𝕮𝖚𝖗𝖆𝖙𝖔𝖗 𝕮𝖗𝖊𝖆𝖙𝖎𝖛𝖊 𝕯𝖎𝖗𝖊𝖈𝖙𝖔𝖗 𝕸𝖆𝖒𝖎 carol didi,
1148,3087710502.0,"SA, TEXAS",Aquarius muse.,[],aquarius muse,
1150,8.98e+17,Were the bag at$$$,DOUBLE -O- DOLLA SIGN$$$ idrgaf about the media but listen to THOTPOCKET available on SC,[],double dolla sign idrgaf media listen thotpocket available,
1154,78911293.0,"Oklahoma City, Okla.","Just like Paycom, your career should have a future without boundaries. Follow us to learn about the unique culture and opportunities that await.",[],like paycom career future boundaries follow learn unique culture opportunities await,
1155,1.22e+18,"Philadelphia, PA",Filipino/Hawaiian Snapchat darien.harris/  IG _dmac24 / Warzone Streamer http://Twitch.tv/dmacturnmeup,[],filipino hawaiian snapchat darien harris dmac warzone streamer,
1156,20745003.0,"Vancouver, British Columbia","A kumbaya-free zone.
Stay safe. #bekind 
#wearamask😷 #getvaccinated","['bekind', 'wearamask', 'getvaccinated']",kumbaya free zone stay safe,be kind  wearamask  get vaccinated
1158,1.42e+18,"Norman, OK",Mom grandma Democrat and Vet .  Military family and proud democrat !Smile,[],mom grandma democrat vet military family proud democrat smile,
1160,9.85e+17,Nola,POPULAR LONER💕 Scorpio🍃 B.R.I.A.N.A. NOLA-HTX #foreverSook7💙,['foreverSook7'],popular loner scorpio nola htx,forever sook 7
1161,15222971.0,"Waco, TX","Cell Phone Extraordinaire, compulsive complainant, expert debater. You've got questions. I've got answers.",[],cell phone extraordinaire compulsive complainant expert debater get question get answer,
1162,2240016619.0,Baton Rouge/Lafayette,#UL Biology/Chemistry | #BLM | 225 | AKA,"['UL', 'BLM']",biology chemistry aka,ul blm
1164,1.12e+18,berkeley- holy,she/they,[],,
1165,8.01e+17,"San Bruno, CA",𝒸𝓊𝓇𝓁𝓎𝒽ℯ𝒶𝒹ℯ𝒹🧚🏻‍♂️.💞,[],𝒸𝓊𝓇𝓁𝓎𝒽ℯ𝒶𝒹ℯ𝒹,
1167,45478683.0,New York 🗽,@nyxl @subliners @andbox_official super fan!💪#everupward #NYSL| #LGM #newyorkforever #togetherblue|gym rat| 🏳️‍🌈Bi-Sexual | he/him |AEW|Ásatrú,"['everupward', 'NYSL', 'LGM', 'newyorkforever', 'togetherblue']",super fan gym rat sexual aew satru,everupward nysl lgm newyorkforever togetherblue
1169,1.18e+18,"Chicago, IL",WELL VERSED & MULTI CULTURAL... CHICAGO OVER EVERYTHING... Twitter Toxic Energy King,[],verse multi cultural chicago twitter toxic energy king,
1170,23565327.0,The Universe,🎙️ DJ/Podcaster of The Why Run?! #Podcast 🎙️ You can find me on: #iTunes #Spotify #Castbox #AmazonMusic #Anchor #GooglePlay #Youtube #iHeartRadio #Audible +,"['Podcast', 'iTunes', 'Spotify', 'Castbox', 'AmazonMusic', 'Anchor', 'GooglePlay', 'Youtube', 'iHeartRadio', 'Audible']",podcaster run,podcast i tunes  spotify  castbox  amazon music  anchor  google play  youtube i heart radio  audible
1173,3898812793.0,Chicago | Houston,Yogi| Teacher🍎|Bibliophile|Wanderlust| Culture Junkie| Proverbs 31:30| PVAMU Alumna,[],yogi teacher bibliophile wanderlust culture junkie proverbs pvamu alumna,
1174,382934522.0,"Jacksonville Beach, FL",Catch me near some water/ UNF / JAX #BeEzForever,['BeEzForever'],catch near water unf jax,be ez forever
1176,1.4e+18,616,"too weird to live, too rare to die 🇸🇻🇲🇽",[],weird live rare die,
1177,7.74e+17,"Chicago, IL",artist.,[],artist,
1180,40880838.0,"ï¿½T: 33.515131,-86.820988",Son x Brother x Father x Musician x Creator ... I tweet random thoughts and pics. Deal with it. 😑,[],son brother father musician creator tweet random thoughts pics deal,
1181,411769476.0,"NAP TOWN, USA",LIFE.....one day at a time,[],life day time,
1182,1606472113.0,"Multnomah County, Oregon","Unofficial automated posting of Portland, Oregon area calls for service, by @rosecitytransit; scanner feed: https://www.broadcastify.com/listen/feed/20766",[],unofficial automate post portland oregon area call service scanner fee,
1185,15795029.0,"Arizona, USA","18+ you're average boring nerd, bisexual my tweets range from profound to profane. http://onlyfans.com/jbbrwcky80 @ahptik @LittleLadyLacy",[],average bore nerd bisexual tweet range profound profane,
1186,8.19e+17,United States,Cooking up quality food you can be proud of and schedules you’ll crave!,[],cook quality food proud schedule crave,
1188,8.82e+17,"Fargo, ND","Midwest Death

@seeyounever666
@RedefiningDark",[],midwest death,
1191,16193678.0,"New Jersey, USA","Environmentalist, natural health researcher, raise property value. call me 917.282.6285",[],natural health researcher raise property value,
1192,543816861.0,On The Other Side Of The BS,God Just Keeps Making Ways,[],god keep make ways,
1193,2781617502.0,"Florida, USA",🦂 Die Hard Nole 🍢💛❤️,[],die hard nole,
1194,443363797.0,tempe living // ouray dreaming,can I get a side of ranch with that??? | 25 |,[],ranch,
1195,1.24e+18,"Chicago, IL",RN MS . life long resident of Chicago. Dedicated healthcare advocate to anyone who asks for help: MD/questions to ask.married 43 years,[],life long resident chicago dedicate healthcare advocate ask help question ask marry years,
1199,1.07e+18,"Colorado, USA",303’s Neon Tasmanian Devil | Iconic Haus of Ninja ⛩ and Oddly protégé👽 | always shit posting at 2am ✨🇵🇷✨ @theminervaofficial on Instagram!,[],neon tasmanian devil iconic haus ninja oddly protégé shit post instagram,
1200,17828754.0,"Park City, Utah","We, your musical providers, were brought forth upon a most excellent adventure conceived by our great city to bring music to you!",[],musical providers bring forth excellent adventure conceive great city bring music,
1201,2716535198.0,"Mill Creek, WA","Broken, beautiful, a Mom with a voice that moves mountains. Top 3 Finalist in The American Prize competition. 3 months away from my black belt 🥋 in Taekwondo!",[],break beautiful mom voice move mountains finalist american prize competition months away black belt taekwondo,
1204,1.18e+18,"Kalamazoo, IN","32 year old 5'9 
i want a tiny 🏠
 add me on Xbox or PlayStation user names are above",[],year old want tiny add xbox playstation user name,
1205,1.41e+18,"Dallas, TX",20 | socials @Envy @OpTic,[],socials,
1206,442652949.0,"Alpharetta, GA",Nature photography is my therapy | https://t.co/yHmN6T3pKn | https://t.co/nUW88ZFn6W | https://t.co/PtTeY914Rt | https://t.co/d7HI2QXftL,[],nature photography therapy,
1207,860818170.0,"Houston, TX","Meteorologist & craft beer guru for KPRC 2 deep in the heart. Dad, Runner. I have a sock problem. IG: https://www.instagram.com/kprc2justinstapleton",[],meteorologist craft beer guru kprc deep heart dad runner sock problem,
1209,9.89e+17,"Fullerton, CA",csuf grad student  (she/her),[],csuf grad student,
1210,1.34e+18,"Anderson, IN","synthetic cartoon 🏳️‍🌈 #BLM #resist mother of 2, apprentice mechanic, aspiring author, strong #atheist . “stay sane inside insanity”","['BLM', 'resist', 'atheist']",synthetic cartoon mother apprentice mechanic aspire author strong stay sane inside insanity,blm resist atheist
1211,136276122.0,SF - Italia,sharing knowledge and passion of Italian food and table culture with cooking classes in the Bay Area and Italy,[],share knowledge passion italian food table culture cook class bay area italy,
1213,1.11e+18,"Houston, TX","Half faith , half baked 💙 ig/ yannookk #YAN",['YAN'],half faith half bake yannookk,yan
1214,1.42e+18,"California, USA",American Daddy living in the bay area.,[],american daddy live bay area,
1215,352168464.0,510 ✈️ 714,24 // Hayward’s Finest// No Box. No Limit.✌🏾// CSUF 🐘,[],hayward finest box limit csuf,
1216,17062181.0,"Toronto, Ontario",hold yourself accountable,[],hold accountable,
1217,357850806.0,"Asbury Park, NJ",🏳️‍🌈 🏳️‍⚧️ Nightclub and Bar - Asbury Park NJ,[],nightclub bar asbury park,
1219,7.22e+17,"Manhattan, NY","From NE TX. kidnapped & Abandoned BRLA. BA Cal-Berkeley. Married SF. Consulted MA. Traveled Kauai & MX. Widowed, ill,
9/11 & hospital baby theives trapped NYC.",[],kidnap abandon brla cal berkeley marry consult travel kauai widow ill hospital baby theives trap nyc,
1220,288937630.0,New York,"I build maps and other cool things for TripAdvisor. Insta: @bobmatnyc

Personal account, rt/like != endorsement.",[],build map cool things tripadvisor insta personal account like endorsement,
1221,27265978.0,"ÜT: 41.575613,-87.452827","Creative Celebrity Hair Stylist for: film, video, and print; owner of Harmony Restored LLC., Inventor of SprayPikk and product developer",[],creative celebrity hair stylist film video print owner harmony restore llc inventor spraypikk product developer,
1222,1.36e+18,"Houston, TX",🇺🇸x🇧🇸,[],,
1223,1413667717.0,"Eastvale, CA",✨milf ✨ Blaise’s mom 🦋,[],milf blaise mom,
1226,1.39e+18,United States,"Allu Arjun Fan | TDP Supporter | SRH | Man City | Nadal | Marvel ❤
#TDPTwitter",['TDPTwitter'],allu arjun fan tdp supporter srh man city nadal marvel,tdp twitter
1227,3144266637.0,"Nassau, Bahamas",queen of making melodies. better pen than cross townsend. icy aquarius. lori harvey before lori harvey.,[],queen make melodies better pen cross townsend icy aquarius lori harvey lori harvey,
1229,378345446.0,"Queens, NY","Youth Assembly at the UN 
Member at UNA-USA, KI-USA 
UN Delegate at 70th, 71st 
Founder&CEO Jual Foundation. 
Youth Sub-Committee Member at UNDPI",[],youth assembly member una usa usa delegate founder ceo jual foundation youth sub committee member undpi,
1231,1.29e+18,"Los Angeles, CA",shooting with #shotoniphone #fujifilmxt3 ⚡️ spontaneous moments around me for you.,"['shotoniphone', 'fujifilmxt3']",shoot spontaneous moments,shot on iphone  fujifilmxt3
1232,1.41e+18,"Los Angeles, CA","Think of how dumb the avg American is, and know that half are dumber than that. Live fast, eat ass.",[],think dumb avg american know half dumber live fast eat ass,
1234,2451498509.0,"Hartford, CT","News Producer @FOX61NEWS|former producer @CBS6ALBANY|I Didn't Give up, So Why Should You?|",[],news producer producer,
1237,1.37e+18,"Los Angeles, CA",★ Chaos Coordinator,[],chaos coordinator,
1238,7.33e+17,"Pahokee, FL",WR @EKUFootball,[],,
1239,60609219.0,asbury park : JERSEY ✊,Long Live The King 👑                                                                   Instagram @NoGudd103,[],long live king instagram,
1240,1.25e+18,"Atlanta, GA",𝗗𝗠’𝘀 𝗢𝗽𝗲𝗻 𝗙𝗼𝗿 𝗖𝗢𝗟𝗟𝗔𝗕𝗦 | 𝗕𝗢𝗢𝗞𝗜𝗡𝗚𝗦 / 𝗙𝗔𝗖𝗘𝗧𝗜𝗠𝗘 𝗦𝗛𝗢𝗪𝗦 𝗢𝗡𝗟𝗬 ‼️‼️‼️,[],𝗢𝗽𝗲𝗻 𝗙𝗼𝗿 𝗖𝗢𝗟𝗟𝗔𝗕𝗦 𝗕𝗢𝗢𝗞𝗜𝗡𝗚𝗦 𝗙𝗔𝗖𝗘𝗧𝗜𝗠𝗘 𝗦𝗛𝗢𝗪𝗦 𝗢𝗡𝗟𝗬,
1242,1075683404.0,"San Francisco, CA",SFSU | Educator | She/Her,[],sfsu educator,
1244,36148769.0,Hollywood,Life is A Banquet & I'm just on the hors d'oeuvres!Official Twitter Page!FilmTVProducer/Writer/Awakener!@scriptmag @Producedby mag We can agree to disagree,[],life banquet hors oeuvres official twitter page filmtvproducer writer awakener mag agree disagree,
1246,1.35e+18,"Seattle, WA",The Frēqs come out at night 🌒 Seattle-based dance music group,[],frēqs come night seattle base dance music group,
1249,6566202.0,Las Vegas & Los Angeles,mikeahuja@gmail.com SEO + art @mikeahujaart + owner of @wiselaws + Film + PR + Branding + project mgmt + Marketing Director of @eightvape,[],mikeahuja com seo art owner film brand project mgmt market director,
1250,320040086.0,"Bay Area, CA",Awful IRL and URL,[],awful irl url,
1252,1.22e+18,Business only pay me💰,content Creator http://onlyfans.com/genisis613613 Business page only💰,[],content creator business page,
1253,2231993653.0,Compton/ Carson/ LH,"It's not about the sprint, it's about the marathon 🏁",[],sprint marathon,
1255,2417999375.0,baltimore.,1913 | NCAT ALUMNA | HUSL | SLY4EVER 🖤,[],ncat alumna husl slyever,
1257,1.25e+18,"Memphis, TN",𝚈𝙾𝚞𝚛 𝙻𝚘𝚌𝚊𝚕 𝙽𝚎𝚒𝚐𝚑𝚋𝚘𝚛𝚑𝚘𝚘𝚍 𝙵𝚊𝚝𝚝𝚢🍑🍯 𝚂𝚄𝙱 𝚃𝙾 𝙼𝚈 𝙾𝙽𝙻𝚈𝙵𝙰𝙽𝚂💖 $ellieleesupreme,[],𝚈𝙾𝚞𝚛 𝙻𝚘𝚌𝚊𝚕 𝙽𝚎𝚒𝚐𝚑𝚋𝚘𝚛𝚑𝚘𝚘𝚍 𝙵𝚊𝚝𝚝𝚢 𝚂𝚄𝙱 𝙾𝙽𝙻𝚈𝙵𝙰𝙽𝚂 ellieleesupreme,
1258,1.44e+18,"Crescent City, FL","Patriot, III%er, Trump, pissed off American, Joe n Ho gotta go Drunken Nancy to.  Trump 24 Milley is a traitor",[],patriot iii trump piss american joe gotta drunken nancy trump milley traitor,
1265,2669912101.0,"Hartford, CT","ESPN Sr. Social Specialist |  Host |  Multimedia Journalist 🖊 @theundefeated @espnw @fansided @nytimes @wslam | #NABJ, #AWSM & #PBWA | 313 | ΣΓΡ💙💛","['NABJ', 'AWSM', 'PBWA']",espn social specialist host multimedia journalist σγρ,nabj awsm pbwa
1266,8.24e+17,"Sacramento, CA",IG- @LilBabyApeMOB #Chillinchamaeleon #LBAC,"['Chillinchamaeleon', 'LBAC']",,chillinchamaeleon lbac
1267,1.26e+18,"Atlanta, GA",25. Cholito with a pussy. I only respond to DMs if you tip me first😘🇲🇽 DAL✈️ATL #trans #ftm #ftx #nonbinary #pansexual #vers #nsfw #fssw https://t.co/yVgurlDxgF,"['trans', 'ftm', 'ftx', 'nonbinary', 'pansexual', 'vers', 'nsfw', 'fssw']",cholito pussy respond dms tip dal atl,trans  ftm ftx nonbinary  pansexual  vers nsfw fssw
1268,16734508.0,"Stockbridge, GA",Just a guy trying to Love God & Others.,[],guy try love god,
1269,2893038773.0,under the sun,for the love of bees🐝. UNLV '23 #BLM,['BLM'],love be unlv,blm
1270,2787799372.0,"Houston, TX",Photographer @1029visuals,[],photographer visuals,
1271,3655306395.0,"Spartanburg, SC",The official Twitter account of Spartanburg Regional Healthcare System's Recruitment office. http://facebook.com/SRHSCareers/,[],official twitter account spartanburg regional healthcare recruitment office,
1273,1.01e+18,"Nevada, USA","Amazing Christian & Praypetitioner ,Celebrity Tech News & News Politics & Health , Activists for minoritys and seniors, & oppressed & writer & free spirit",[],amaze christian praypetitioner celebrity tech news news politics health activists minoritys seniors oppress writer free spirit,
1274,8.65e+17,"Dallas, TX",I’m a menace,[],menace,
1275,7.94e+17,"Manhattan, NY",if i dont eat @ least 500calories w/in 20mins of waking up i will faint from hunger i am obsessed w breakfast and also taking vitamins and also lunch and dinner,[],dont eat calories mins wake faint hunger obsess breakfast take vitamins lunch dinner,
